,Plot,Genre
480,harold van pelham lloyd rich businessman fanci death sick fact perfect fine decid sail small near unknown island distanc west south america name el paradiso health instead peac seclus seek find midst revolut although long time realiz result sever hilari scene final thrown prison meet friend giant colosso aasen togeth engin escap harold help colosso pull bad tooth colosso etern grate vow harold harold decid revolut bad health must stop harold colosso harold nurs ralston manag single-hand quell revolut final harold realiz sick thought,0
495,toodi budg identifi two best children world enjoy comfort life parent tom helen lawrenc helen brother harri burton wealthi bachelor although never one expert know rais children tom helen receiv letter harri announc travel vacat see opportun get break kid know harri expert children assum appreci gestur leav arriv unbeknownst harri wrote book rais children publish told actual fond children reluct take posit babysitt niec escort alic mayton lawrenc attract neighbor soon becom clear harri get rest careless girl often annoy get danger go possess mani danger situat toodi get includ climb tree attempt shave although alway tri help toodi budg make thing wors harri irrit constant attempt comfort abl take advantag advic rais children write helen letter threaten abandon girl return immedi howev abl send interrupt visit alic alic alway big admir work notic real expert parent give benefit doubt invit dinner harri secret crush alic accept invit shred letter piec want win affect dinner buy fanci flower unbeknownst toodi secret replac flower doll hand alic box surpris receiv doll think comic gestur harri alic grow closer children run away follow dog notic harri alic immedi start look cross group spanish gypsi notic piec cloth ground belong one girl harri suspect kidnap girl violent start look meanwhil girl play dog railroad track almost hit train coincident tom helen travel train surpris girl earli return devast daughter almost die think harri fulli respons start yell harri find fond daughter film end harri alic kiss,0
498,episod natur effect three short film merg one first episod featur hubbi win live turkey raffl take home crowd streetcar much chagrin passeng second featur hubbi grudg take famili en mass brand new butterfli six automobil third escapad sleepwalk mother-in-law,0
504,shop girl tessi mcguir invit boss fun parti act like russian duchess owner expens depart store hire attract custom find way new york higher milieu alien friend,0
506,wealthi rollo treadway buster keaton sudden decid propos neighbor across street betsi o'brien kathryn mcguir send servant book passag honeymoon sea cruis honolulu betsi reject sudden offer howev decid go trip anyway board without delay night pier number partial cover end wrong ship navig betsi rich father frederick vroom sold small countri war agent small nation conflict decid set ship adrift night betsi father check ship captur tie ashor saboteur betsi hear cri help board ship look cut loos navig drift pacif ocean two unwit passeng eventu find first great difficulti look servant adapt week one point sight navi ship hoist bright color flag realiz signal ship quarantin result vessel turn away final ship ground near inhabit tropic island spring leak rollo don deep sea dive suit submerg patch hole nativ cano take betsi captiv rollo emerg ocean nativ scare enabl rescu betsi take back ship nativ return tri board ship fierc struggl rollo betsi tri escap small dinghi start sink nativ swift overtak cano seem lost navi submarin surfac right underneath save,0
513,movi theater projectionist janitor buster keaton love beauti girl kathryn mcguir howev rival local sheik ward crane neither much money projectionist buy box chocol afford chang price give ring sheik steal pawn girl father pocket watch money buy box chocol girl father notic watch miss sheik slip pawn ticket projectionist pocket unnot projectionist studi detect offer solv crime pawn ticket found pocket banish girl home show film theft pearl necklac projectionist fall asleep dream enter movi detect sherlock jr actor replac projectionist real acquaint dream begin theft commit villain play local sheik aid butler play hire man girl father call world greatest detect sherlock jr arriv fear caught villain butler attempt kill sherlock sever trap poison elabor pool game explod ball fail villain butler tri escap sherlock jr track warehous outnumb gang villain sell necklac confront sherlock discov kidnap girl help assist gillett sherlock jr manag escap situat save girl defeat gang awaken girl show tell father learn ident real thief went pawn shop see actual pawn pocket watch reconcili scene happen play screen projectionist mimic actor romant behavior,0
519,seri confus dudley ainsworth dougla maclean requir travel passeng ship brazil pose tha american consul south american countri ship meet margarita carrosa patsi ruth miller becom embroil conspiraci involv margarita thiev plan steal gold american consul rio de janeiro upon arriv brazil margarita taken hostag thiev ainsworth send word u navi rush estat margarita held captiv ainsworth captur thiev rescu girl navi admir eric mayn arriv real yanke consul reveal entir set event prank play ainsworth friend,0
532,harold lamb harold lloyd bright-ey naïv young man enrol tate univers train meet peggi jobyna ralston attract harold decid best way ensur popular school emul movi idol colleg hero mimick littl jig greet anyon take nicknam speedi howev colleg cad brook benedict quick make butt ongo joke freshman remain bliss unawar harold think popular fact laughingstock whole school real friend peggi turn landladi daughter describ one film titl card kind girl mother must tri footbal team coach pat harmon unimpress harold damag practic tackl dummi coach use place end practic though approv harold enthusiasm undiminish repeat tackl coach dismiss freshman chet trask jame anderson captain star team suggest make water boy let think made squad harold persuad host annual fall frolic danc tailor late make suit danc well underway bare held togeth bast stitch harold put hope best parti cloth start fall apart despit effort tailor hide side room effect repair harold see colleg cad forward peggi work hatcheck girl harold knock incens cad tell everyon realli think peggi advis stop put act harold determin prove get big footbal game chanc come team prove tough injur mani tate colleg player coach run substitut hound harold warn refere forfeit cannot come anoth player coach reluct let harold go first play disastr final break free way win game mind refere prior instruct stop play hear whistl drop footbal outsid end zone non-footbal whistl sound team recov ball minut left play teammat dishearten harold rous make final effort chase oppos ball carrier knock footbal loos scoop run way back win touchdown time run last earn respect popular top peggi pass note proclaim love,0
535,although win championship knockout prizefight lefti o'brien happi man broke left hand jaw oppon end serious hurt lefti girlfriend patsi father oppos get marri treat injuri dr franklin also attempt sweep feet lefti dad need come rescu trap runaway train,0
540,london ladi margaret windermer busi discourag lord darlington flirt husband receiv letter edith erlynn complet stranger ask meet urgent matter woman great beauti terribl reput reveal mother ladi windermer believ dead rever memori fear wife would crush truth see pile bill mrs erlynn desk lord windermer give chequ silenc mrs erlynn resum scandal lifestyl hors race attract attent mani includ member windermer parti notabl lord augustus lorton london distinguish bachelor three snoopi gossipi women lord windermer defend mrs erlynn latter wife becom bit concern mrs erlynn leav lorton follow soon call regular ladi windermer birthday husband give jewelri love fan leav mansion darlington chanc see dismiss chauffeur take taxi instead darlington tell mrs erlynn name may found husband chequ book declar love meanwhil mrs erlynn blackmail lord windermer invit ball night explain social recognit might help elicit marriag propos lord lorton return home wife confront copi chequ found break lock desk drawer tell help deserv woman need becom infuri inform mrs erlynn come ball night face wife strong opposit send note mrs erlynn ask come open assum invit goe ball guest list lord lorton arriv use gain entri induc reluct lord windermer formal introduc wife awkward moment go unnot gossip quick spread howev mrs erlynn adroit flatter chief gossip soon accept women guest unawar ladi windermer flee garden think see mrs erlynn flirt husband fact talk lorton ask mrs erlynn marri mrs erlynn spot ladi windermer tri clear confus ladi windermer listen instead flee darlington hous though man still parti mrs erlynn find farewel note husband take away darlington hous tri persuad ladi windermer go home tell ruin life exact manner darlington arriv accompani lord windermer men ball end two women hide anoth room ladi windermer forget fan sofa lord windermer demand lord darlington explain wife fan mrs erlynn come apolog taken mistak guest notabl lord lorton leav meanwhil ladi windermer leav hous unseen follow day breakfast mrs erlynn come return fan take leav windermer go back franc ladi windermer want tell husband realli happen day mrs erlynn dissuad way mrs erlynn encount lord lorton tell shock behavior previous even longer want marri flabbergast think follow taxi,0
557,marri circus perform judg foster ervill alderson cast daughter death year later leav littl girl salli carol dempster care friend mcgargl w c field good-natur crook juggler fakir salli grow atmospher unawar parentag mcgargl realiz respons child get job carniv compani play great meadow foster live real estat boom made wealthi salli hit danc peyton alfr lunt son judg foster friend fall love salli save judg arrang mcgargl salli arrest mcgargl escap salli hunt brought back mcgargl hear salli plight steal flivver mani delay reach courtroom present proof salli parentag judg dismiss case wife take salli arm peyton claim stronger agre becom wife mcgargl persuad remain found outlet peculiar talent sell real estat,0
559,jimmi shannon buster keaton junior partner brokerag firm meekin shannon brink financi ruin lawyer dodg mistaken believ tri add woe final manag inform jimmi term grandfath inherit seven million dollar marri p birthday happen day shannon immedi seek sweetheart mari jone readili accept propos howev clumsili explain get marri day break return countri club break news partner lawyer though jimmi heart set mari meekin persuad tri propos women save ruin even possibl jail jimmi look club dine room jimmi know seven women chanc titl turn desper jimmi ask woman come across even hat check girl reject final find one agre turn underag mother spot take away meanwhil mari mother persuad reconsid write note agre marri jimmi send hire hand deliv unawar meekin partner predica potenti inherit print newspap ask would-b bride go broad street church p hord veil women descend place spot jimmi fallen asleep pew begin fight clergyman appear announc believ practic joke infuri women chase jimmi hide get mari note race mari hous pursu furious femal along way accident start avalanch drive away mob get mari home meekin show watch minut late mari still want marri money refus let share impend disgrac fortun leav see church clock meekin watch fast mari wed time,0
562,jenni hagan swanson waitress dream becom star real theatric diva astor arriv town jenni scheme get part stage,0
565,richard gaylor jr richard dix modern lothario mani sweetheart father know tire pay get son one romant entangl anoth richard gaylor sr frank currier send son basqu region franc believ women accept attent peopl almost immedi local girl yvonn hurja franc howard becom infatu richard see abl help break free unwant attent local guardsman julio william powel rivalri grow richard julio,0
575,alfr father want make man send hunt fish trip catch shoot anyth fall love mountain girl father brother laugh told alfr battl butler championship fighter masquerad must maintain,0
578,old bill sydney chaplin jovial limey sergeant discov major regiment german spi collus gaspard theodor lorch local innkeep spi mistrust poison wine spill eat hole floor gaspard fall cellar tri rescu bill discov cote carrier pigeon tip major german bomb opera hous bill fellow soldier alf jack ackroyd perform escap howev imperson hors later pose german soldier german regiment bill manag get photograph major greet german general fall hand joan dori hill prison war bill forc join german attack british though save regiment shot german spi old friend howev substitut blank cartridg real one bill pardon joan friend bert arriv incrimin photograph,0
579,bever calhoun davi imperson princ graustark claim birthright recov ski injuri meantim fall bodyguard dantan moreno,0
586,film star actor rod la rocqu jerri cleggert good-natur descend centuri pirat resid aboard ricketi ship jasper b cleggert inform order inherit larg inherit must marri twenty-fifth birthday otherwis would relinquish claim impend fortun jerri soon meet ideal would-b bride agatha fairhaven mildr harri two immedi fall love complic aris dastard reginald maltrav snitz edward attempt cheat agatha inherit court coupl suffer seri mishap way altar waylaid en rout trio bandit escap runaway taxi cab outrun mob unscrupul state author weari coupl final manag wed deadlin board jasper b cleggert inherit famili fortun,0
587,may clair windsor marri roger conrad nagel alcohol hell-rais one riotous parti test fidel imperson notori mask dancer hedda hopper tri seduc,0
589,hous late father ella cinder colleen moor work stepmoth two stepsist prissi pill emili gerd lotta pill dori baker find support local iceman wait lifter lloyd hugh gem film compani contest winner get all-expens paid trip hollywood film role photograph need enter ella spend three night babysit rais photo session howev photograph unwit take pictur look cross-ey fli nose turn photo enter contest entrant must go town hall ball ella stepmoth stepsist allow go wait see cri front step tell take ball say noth wear convinc use one stepsist dress judg tabl stepsist react violent see dress embarrass ella flee ball lose one slipper later judg come hous tell ella winner amus cross-ey photo ella head hollywood disappoint discov contest fraud nevertheless manag land movi contract wait turn footbal hero georg wait two reunit,0
591,burlesqu chorus girl orchid murphi gloria swanson attract attent wealthi brian alden eugen o'brien pose writer slum citi find manner quit refresh compar women usual meet circl fall love confess wealth agre marriag leav six-month tour south america orchid take cours fine manner better prepar brian world becom polish howev ask brian marri upon return happi becom,0
593,millionair j harold manner harold lloyd find poor part town one day accident set fire chariti pushcart dispens free coffe own do-good brother paul paul weigel pull checkbook cover damag brother paul talk anoth person dream build mission assum want pay mission tell though find rather hefti amount mere pushcart manner pay without complaint manner read newspap sponsor mission goe dissoci aghast find name j harold manner mission start tear sign scold brother paul daughter hope jobyna ralston know far offend smitten thus brother paul return invit insid tour place readili accept hope learn ident apolog order build attend manner run town provok peopl wind crowd chase right mission men possess proceed jewel robberi beat howev polic arriv quick-wit manner take collect crook deposit loot hat use polic search everybodi act earn friendship gang eventu win girl decid get marri mission high-brow friend decid kidnap believ save terribl mistak drive away one tell wed recept committe manner go marri hope disappoint committeemen get drunk leader decid go manner club confirm news free manner head back mission manner hand full shepherd five drunk final get marri hope,0
594,deceiv lead fast set pari involv love affair blackmail mend way daughter sake,0
595,western atlant railroad train engin johnni gray keaton marietta georgia see one two love life fiancé annabell lee marion mack locomot general american civil war break hurri first line enlist confeder armi reject valuabl present job unfortun johnni told reason forcibl eject leav run annabell father brother beckon join line sad walk away give impress want enlist annabell cold inform johnni speak uniform year pass annabell receiv word father wound travel north w arr general pull train see still want noth johnni train make stop passeng detrain quick meal plan union spi led captain anderson glen cavend use opportun steal train anderson object burn railroad bridg pass thus prevent reinforc resuppli confeder armi face union general parker armi annabell becom inadvert prison raider johnni give chase first foot handcar boneshak bicycl reach station chattanooga alert armi detach board anoth train give chase johnni man locomot texa howev flatcar hook engin troop left behind time johnni realiz alon late turn back union agent tri varieti method shake dog pursuer convinc accompani confeder soldier includ disconnect trail car drop railroad tie track unusu duel continu northward confeder armi tennesse order retreat northern armi advanc wake johnni final notic surround union soldier hijack see johnni johnni stop texa run forest hide nightfal johnni stumbl upon northern encamp hungri climb window steal food hide underneath tabl offic enter overhear plan surpris attack rock river bridg essenti suppli train support attack see annabell brought taken room guard decid johnni manag knock guard free annabell escap wood cover rainstorm next day johnni annabell find near railway station union soldier equip organ attack see general johnni devis plan warn south sneak annabell onto boxcar behind general johnni steal engin back two union train includ texa set pair union attack immedi launch revers first chase johnni fend pursuer final start fire behind general center rock river bridg cut pursuer union import suppli line reach friend line johnni warn local confeder command impend attack confeder forc rush defend bridg meanwhil annabell reunit convalesc father texa drive onto burn bridg collaps would later come recogn expens stunt silent era union soldier tri ford river confeder fire drive back afterward johnni return locomot find union offic knock earlier order escap regain conscious take offic prison spot general leav locomot reward braveri commiss lieuten given captur offic sword return general annabell tri kiss girl return salut troop walk past johnni final use left hand embrac annabell use right blind salut pass soldier kiss screen fade black,0
598,film tell stori jack spi confeder state america civil war effort captur union shipment gold obstacl along way includ pair sister hostil indian fire squad film featur fiction incid involv actual histor figur abraham lincoln brigham young sit bull,0
600,jewel courag borden reject suitor hamilton think chauffeur favor man think millionair transpir role fact revers hamilton millionair man chauffeur jewel crush manag well busi real millionair find reconcil,0
601,bulli help jam samuel kid boot tri return favor help new friend get free gold dig wife,0
608,polli brewster daniel penniless hollywood extra inherit one million dollar recent deceas father howev young lawyer tom hancock baxter inform cannot spend money must invest uncl ned brewster sterl arriv reveng indign brother made suffer offer polli entir fortun million condit spend inherit million within day less polli gleefulli set invest give great ball fashion show run man car sue larg sum howev deadlin arriv uncl ned prove penniless million inherit howev polli find invest motion pictur compani yield handsom return find happi tom,0
611,isador goldberg enterpris russian jew come unit state establish delicatessen busi one day send parent forc vacat store izzi reloc irish neighborhood chang surnam murphi busi prosper wait subway train izzi recov girl handkerchief later meet store learn eileen cohannigan whose father buy foodstuff arriv izzi parent embark franc all-irish regiment inspir comrad deed valor welcom home cohannigan cohannigan learn jewish denounc daughter love aid servic buddi howev izzi eileen head citi hall marri,0
613,paul giraud happili marri suzanna togeth live quiet neighborhood suzanna notic new neighbor express dancer reveal outfit demand paul complain lack moral paul knock neighbor door find woman old flame georgett lall reunit happili georgett even attempt kiss paul despit marri jealous husband mauric paul answer georgett display affect instead introduc mauric back home paul lie meet lall confus suzanna mauric come moment later tri win affect express paul kind paul overhear flirtati convers pretend asleep somewhat later paul way secret meet georgett sudden stop polic offic speed insult offic paul charg three day prison suzanna impress paul speed due patient crisi understand paul gather wit prove speed emerg decid call patient phone find dead paul goe celebr death artist ball georgett dress night convinc suzanna head jail serv three-day sentenc paul georgett enjoy wild parti danc charleston mauric visit suzanna grow intim caught detect mansion arrest paul fear scandal suzanna convinc mauric pose husband unhappili allow escort detect meanwhil overhear radio paul georgett winner charleston contest artist ball dress come confront drunken husband tell grate go jail anymor eventu reunit,0
614,sam bisbe w c field small-town glazier who alway tri get rich quick scheme drive wife marcia harri crazi invent unbreak glass windshield attempt demonstr convent automobil manufactur ruin car get switch anoth instead bounc brick throw smash windshield piec train ride home bisbe consid suicid instead rescu pretti young woman alic joyc believ tri kill turn woman realli princess lescaboura friendship bring social success bisbe,0
617,paul bergot harri langdon belgian immigr unit state fallen love mari brown priscilla bonner blind woman met pen-pal fight europ world war mari even sent paul photo paul search mari brown ask everi woman meet mari brown accid rescu town crook bootlegg,0
620,film tell harri langdon ne'er-do-wel fall love betti crawford girl billboard harri particip cross countri foot race hope win prize money hope marri,0
624,littl fur-bear anim sacrif vaniti women desir fur coat posthum reveng,0
632,marion bright enrol colleg pursu handsom young man bob discov coach women basketbal team marion join team becom star player becom unpopular refus play game disagr bob happili chang heart return time help team win big game,0
638,stori tell harri howel langdon recent colleg graduat who mad love sweetheart ethel kingston hope marri woman hate uncl howev fire chief amo mccarthi dent tell nephew avoid marriag women want money even though harri determin marri ethel seem uncl right ethel gold-digg harri crestfallen sister mari morgan hiatt howev interest harri still unhappi harri spend night firehous night fire alarm goe give hapless harri chanc prove mettl,0
643,hickori respect famili hickoryvill sheriff jim big strong son leo olin littl respect youngest son harold muscl jim leo olin go import town meet discuss dam harold left behind put father gun badg mistaken sheriff flash farrel run travel medicin show mari death father farrel talk harold sign permit let strongman sandoni dancer mari perform later mari tri avoid unwant attent sandoni encount harold attract jim find harold author medicin show order son shut perform harold tri farrel make fool tie harold sworn enemi hank hooper pelt accident start fire consum medicin show wagon harold invit mari spend night famili home jim asleep harold cannot get permiss harold use wit overcom opposit brother howev mrs hooper son hank show take mari would decent mari spend night hous without womenfolk next day town celebr jim suppos turn state offici fund rais resid help build dam howev money gone jim strong suspect farrel sandoni respons sam hooper accus theft refus let go jim send leo olin harold return empty-hand jim allow tie talk lynch harold confess mari person pretend tell faith hank accus robberi harold fight back men grab hank knock set adrift rowboat awaken boat reach abandon beach ship aboard find real thiev sandoni dispos farrel argu divis loot strongman spot harold chase ship eventu harold subdu sandoni race back town prison money save father impress jim tell son real hickori harold mari walk away encount hank harold muster courag fight longtim nemesi beat,0
646,girl travel train meet boyfriend meet anoth young man fall love,0
648,silent tell stori harri shelbi langdon kept knee-pant year mother one day howev harri final get first pair long pant immedi famili expect marri childhood sweetheart priscilla priscilla bonner yet harri soon fall bebe blair alma bennett femm fatal big citi boyfriend mob harri think bebe interest well risk everyth bebe end jail lead lot troubl harri throughout whole ordeal priscilla wait harri face realiti,0
651,tina marion davi drudg red mill tavern holland work hard long hour compani mous name ignatz willem georg siegmann mean tavern proprietor catch feed mous outrag scare away mous take tina denni wheat owen moor foreign came netherland damsel accompani valet caesar rinkl snitz edward one day tina notic immedi fall love sneak tavern closer hear say judg ice skate race winner race kiss tina decid enter win denni kiss willem storm take tina later find denni leav town becom sad tina goe back hard work day fantas denni return denni return spring take interest burgomast daughter gretchen louis fazenda marri governor william orlamond actual love captain jacop van goop karl dane jacop send gretchen letter beg elop night gretchen cross overprotect father want leav hous think chanc abl leav hous tina howev help escap success dress like gretchen dress like tina gretchen left denni sneak hous meet woman notic kiss tina think gretchen gretchen goe back home scare tina mous ran shoe meanwhil caesar overhear someon say gretchen inherit grandfath estat day marri immedi inform denni jacop climb ladder lead gretchen room reunit denni see think jacop kiss girl kiss mad throw stone make fall ladder window tavern tina come still dress gretchen tell denni jacop relat formal kiss promis elop morn next day gretchen forc marri governor beg tina save leav father tina eventu scare everyon away mous sneak gretchen gretchen soon reunit jacop tina left chase wed guest burgomast willem find hide tavern lock mill rumor haunt ghost tina scare denni come protect gun accid caus shoot tina back kiss happi find willem shotgun denni tina escap window final love carefre,0
654,world war entertain name greg lee arthur get draft privat get pit tough drill sergeant digg dane privat lee everyth annoy sergeant digg think get thrown armi men sight set pretti betti wayn day two men find set adrift reconnaiss balloon,0
665,film start load ship call merri maiden oliv first mate ship describ bulli nastiest crew member captain cours featur beard mustach rather usual solitari mustach stan play willi brisl guy engag nelli love captain leav ship see nelli decid want stan tattoo ship chest show captain captain pour jug water stan sweater abduct nelli captain take nelli ship stan sneak board rescu oliv start look stan stan decid save nelli last hope get rid crew one one stan disguis loos woman crew begin fall charm stan call one crewmen hit crewman cosh knock throw cosh oliv think crewman threw cosh oliv throw crewman overboard repeat crew sea nelli harass captain captain wife appear ship captain take fanci stan wife appear stan sat captain lap captain wife take gun goe shoot husband stan stop take wig stan say test see realli love husband captain wife begin make captain indic he go deal stan later stan peev open door nelli appear stan indic captain good nelli four loos women alreadi gone captain wife furious stan give gun back stan nelli leav gunshot room wife still angri see stan nelli porthol shoot stan nelli cloth fall reveal underwear,0
669,jewish boy abi levi roger fall love secret marri rosemari murphi carrol irish cathol girl lie famili say jewish father bride groom first religi bigot toward birth twin grandchildren antagon fade,0
675,young doctor william collier jr accus pretti wife audrey ferri pay much attent one woman patient margaret livingston make pass ferri assum husband affair decid one perfum play georg berang wife husband make soon quarrel jealous wife find husband cafe livingston ferri decid leav husband start go berang wild parti eventu ferri decid truli love collier can't live without reconcil ferri return husband,0
677,group american co flapper arriv hotel venitien french riviera hotel lobbi salli baxter encount monsieur de segurola famous bariton ask write someth autograph album howev read written tear next spot handsom andr briault famous tenni champion girlfriend simon andr drive away salli notic simon de sugorola make eye contact albin andr valet approv simon either andr later telephon simon hear someon sing simon claim phonograph record play de sugorola cough andr head hotel check tri distract andr spot de sugorola tri sneak suit toss hall break simon last part wit salli chase andr get autograph pen seem ink leav find ink unabl get taxi steal car follow casino inadvert lose franc play baccarat ask pay write check money speak andr good-natur tear andr spot simon still love salli suggest pretend love someon els think excel plan choos salli tell pay gambl debt instruct salli never let alon simon let weaken simon tri win back introduc fiancé salli howev keep fall simon entic fortun salli extrem persist go outlandish length keep rival clutch final sock jaw stop chase simon react push clear next room knock unconsci final make realiz truli love,0
684,flapper masquerad straight-lac cousin tri impress potenti suitor,0
689,wealthi divorc american willoughbi quimbi live pari franc ten year learn adult daughter elizabeth come visit live high life full wine women decid forego stay elizabeth get bore begin see rakish artist paul de launay quimbi young pal freddi fletcher save elizabeth clutch de launay nick time elizabeth marriag freddi father return wanton way,0
703,young man tri enlist unit state armi world war reject physic unfit,0
713,count d'estrang tri save nephew hubert denis lavern believ heartless flirt denis mother mme florenc lavern use charm solv problem final count d'estrang marri mme florenc lavern coupl leav honeymoon venic,0
717,fanni brand fanni brice industri girl support brother sister work theatric costum hous fall love joe halsey guinn big boy william young fellow earn precari live demonstr elast exercis drugstor window fanni joe set date marri wed call fanni find joe make love clarif need unprincipl sister edna edna murphi fanni audit landau andré de segurola theatric produc goe broadway stage fanni great success joe soon find way back other arm,0
719,rosalind mcgill white cloak room girl fall rich boy mulhal may actual rich,0
726,free-spirit young girl three middle-ag admir see complet differ perspect unknown also happen guardian wealthi young man attract,0
729,georg georg o'brien sailor smooth-talk ladi man believ adag love em leav em come women leav morocco georg meet lorett loi moran fieri french danc girl fall mad love unawar girl everi port initi think anoth divers georg soon discov can't get rid girl later follow unit state best avoid amus georg predica feel sorri girl two best friend tom noah young jerri tom dugan shanghai aboard vessel arrang thing georg unabl avoid lorett result hero surrend inevit marri girl,0
730,dixi dugan brooklyn cuti goe offic theatric produc eppus kibbitz expos perfect bath suit eppus kibbitz express interest futur arrang work nightclub act romano one even dixi accompani wealthi sugardaddi jack milton apart stalk wound milton knife jimmi doyl cynic tabloid report love dixi get stori newspap front page dixi kidnap quick manag free jimmi persuad hide low public stunt put kidnap page one dixi found milton way apolog ruin stunt financ broadway show written jimmi show success jimmi dixi marri,0
731,young peggi pepper marion davi want motion pictur father dell henderson drive across countri home georgia hollywood initi disillusion meet billi boon william hain studio commissari tell show set want work peggi goe get spray seltzer water first entranc first shock dismay find slapstick comedi low-budget comet product decid take chin billi love support becom success soon enough peggi sign contract prestigi high art studio patricia pepoir becom real movi star fulfil dream play serious dramat role cut contact billi old comedi troup soon becom conceit bore perform begin drive away public fortun day marriag co-star phony-count andr telfair paul ralli billi burst mean anoth spritz seltzer face well custard pie andr bring sens rescu career mutual happi,0
734,self-cent polo player hain redeem kick u team,0
735,jerri mcguir william collier jr dress design tire look upon wimp begin secret train boxer take spike mullin johnni walker win affect store clerk hilda jensen shirley mason,0
736,everybodi new york citi hurri take saturday bath friday monday wash sunday one slower-pac old-fashion corner citi pop dillon burt woodruff own oper citi last horse-drawn streetcar granddaught jane dillon ann christi love harold speedi swift harold lloyd speedi avid new york yanke fan work soda shop well work take frequent telephon call yanke game pass line score kitchen staff arrang food item display case doughnut zero lose job order deliv flower let someon close car door get distract display basebal score shop window streetcar magnat w wilton byron dougla come pop home ask price sell car line speedi spot newspap articl realiz part plan form streetcar monopoli citi surreptiti rais pop written price wilton angrili refus threaten forc pop instead speedi unworri unemploy much use lose job find new one jane go coney island great enjoy despit various mishap speedi ruin suit jacket lean wet paint way home along stray dog decid follow speedi propos jane marri grandfath affair settl speedi hire taxi driver time seri mishap prevent actual take passeng antagon policeman delight babe ruth play hail cab get yanke stadium although terrifi speedi drive offer speedi ticket game taxi owner see speedi seat work fire stadium speedi happen overhear wilton telephon wilton learn pop fail oper horsecar everi hour lose right line order goon sent disrupt oper speedi rush home arrang small-busi owner street organ defens goon beaten help speedi dog return steal hors car help dog speedi find car taken manag steal back madcap chase scene bring back across citi pop track steal fresh hors trick polic avoid stop replac broken wheel manhol cover wilton see horsecar place agre meet pop price speedi say pop bit deaf hear offer wilton agre speedi suggest jane plan visit niagara fall horsecar,0
737,william steamboat bill canfield owner captain paddl steamer seen better day eager await arriv colleg student son seen sinc lad babi expect big huski man like help compet businessman john jame king brand new luxuri riverboat sore disappoint slight awkward offspr show pencil moustach ukulel beret becom outrag discov son king daughter kitti also visit father love busi rival determin break relationship canfield ship condemn unsaf accus king orchestr assault enemi put jail son tri free bring loaf bread tool hidden insid scheme detect sheriff hit canfield jr head send hospit cyclon hit tear build endang ship canfield jr make way town build front fall around reach father ship rescu first kitti strand float hous father ram ship sink jail also blown river final kitti father kitti goe hero puzzl jump water howev purpos becom clear return tow minist lifebuoy,0
738,young brother two polic offic borrow one uniform masquerad cop accident assist group crimin commit burglari fortun abl captur culprit deliv real polic,0
743,molli kelli viola dana intend marri millionair meet andi charl jr ralph grave heir restaur fortun see chanc marri upon discov marriag andi father burr mcintosh becom irat disinherit son andi attempt life ditch-digg support wife result hope,0
746,boy stan oliv tri attend poker game get phone call tell absenc hold game oliv tell wive busi engag orpheum theater sneak poker game en rout gallant stop assist two young ladi retriev hat blown park car end soak pass street-clean vehicl tri retriev girl invit apart cloth dri one femal becom amor stan proceed get buzz beer larg boyfriend one femal appear apart send duo scrambl back window full view wive alreadi seen newspap headlin announc orpheum theater gut fire boy return home quiet grill explain saw show attempt describ saw see newspap headlin orpheum theater fire thus destroy alibi wive chase alley shotgun one blast caus dozen cheat husband scurri various window fright,0
753,loui hozenozzl lieut rodney ramsbottom two american soldier station switzerland world war ramsbottom love colett pretti swiss girl receiv order leav switzerland order hozenozzl remain protect colett general lavori swiss also desir colett spurn return home fake order issu state unmarri women must immedi take husband request hozenozzl marri colett ramsbottom receiv letter general lavori tell doublecross lieuten immedi return switzerland challeng hozenozzl duel colett interced explain marri save lavori mayor grant colett divorc hozenozzl suitor lose handsom young major,0
760,brook william norton bailey publish publicist lee moran decid boost sale wartim book fli experi credit book popular author robert street edward everett horton complet ignor aviat robert get sort troubl attempt carri ruse save friend busi also attract attent aviation-mad grace dougla patsi ruth miller first abl carri simpl public event accident start aircraft incred aerobat end land haystack race stage french ace major jule gaillard armand kaliz end robert confess pilot still win grace heart,0
761,scene open passeng train haul engin american pacif type steam engin coal tender haul baggag car three coach pull station stan olli musician travel train next gig pottsvill pennsylvania popular vaudevill perform locat time manag hop board olli annoy stan left music behind antagon short man sammi brook sat enter privat car look berth frighten woman dress bed anger husband come see man noth intrus rip coat man see anoth innoc man proceed tear coat lead tit tat cloth tear one done off-screen stan olli spend trip tri chang pajama get comfort cramp upper berth time laurel hardi manag sort train reach stop hurri get leav music instrument behind cloth tear battl involv whole train conductor manag get strip underwear rag tri get hardi close film furious chase laurel throw rock,0
763,stan olli play door-to-door christma tree salesmen california summer end get escal feud grumpi would-b custom jame finlayson goad repeat attempt sell christma tree destroy hedge-clipp laurel hardi retali damag man doorfram knife finlayson goe work cloth escal home car destroy mele finlayson run christma tree mangl polic offic tini sandford step stop fight vase thrown smash one hit foot negoti peac resolut stan olli give homeown cigar peac offer howev pair make escap trick cigar prompt explod face,0
